"msno","payment_plan_days","amt_per_day","plan_list_price","actual_amount_paid","discount","sum_auto_renew","sum_cancel","member_duration"
"sERX/sD3wYP2zx15WzpXbz0F+5yVRQCRFCFSyHA83Yg=",30,4.3,129,129,0,1,0,31
"SesbQ8zREfPTRRIQPyUWWf49tVl6aSLTF941l/DzibA=",30,4.96666666666667,149,149,0,2,0,49.5
"SETWnYnU9Dh0aNNzEzTaQu9FDghxHJganhspBLZN7tA=",30,4.96666666666667,149,149,0,0,0,30
"SeW2/USsArrzEnQ/ry57PYqim4w/KeLwvpbcvOslmS0=",30,4.96666666666667,149,149,0,1,0,31
"sf72IYwYpvDbCWuk3K8aFXQspZOfcHRseiQzb8kr4Lo=",30,4.96666666666667,149,149,0,1,0,31
"sfDa68FtA5bSy67SaS0zjcf6a9zuYb7nY4a7zpDbVtM=",30,4.96666666666667,149,149,0,2,0,60.5
"sFHFaDN+toTuUXXyTa5CMlyiDj/dfzpy4oyLECIgSXw=",30,4.96666666666667,149,149,0,2,0,32.5
"SfN3ituXwm9kedVYrLwbeU6bXybQ0yx2fAJ+90fXeco=",30,3.3,99,99,0,1,0,31
"SfQeqMQfhWcFMhdkfPbZ8s7/qkUyhn2/7feSOhjomWI=",30,3.3,99,99,0,1,0,31
"SFqjX6BZc20+MzsDr4dubeS0w0YLpWb/L25iiGaFWWw=",30,3.3,99,99,0,1,0,30
"sFqspGPgQIev/w9fARS0ZGDxa14jIRDA5kqFKsJ6pi4=",30,4.96666666666667,149,149,0,0,0,60
"SFx1H+qmRLlSk0d/wV5uFppPbQowgs4wpBYkNrUXcYk=",30,4.96666666666667,149,149,0,0,0,30
"SGOZqvVrc3uEv3LjiYgyuO/DyYoY/BzN+E+oh8AgFlA=",30,3.3,99,99,0,1,0,30
"sgtjo+hTgXStfuzu3HMNFgff173xmsGxwrqQXVFyFtE=",30,3.3,99,99,0,1,0,31
"Sh4Ih5WIUNtWVoPxYugDv/CUtvBOjMg2mTa42h14LRQ=",30,3.3,99,99,0,1,0,30
"Shl3wBlkRDYCfNqfuZ0Rhcfid7lr7b9bZPqqeUnEEx0=",30,4.96666666666667,149,149,0,2,0,48.5
"shl3YZMacb+/+kkrSKRlKxkzz8/qy4N14ulT9W9pBA4=",30,3.3,99,99,0,1,0,31
"ShOdX7yP6HGiMgZi73Wco5003JfAY3MmI7vjANzHIzs=",30,4.96666666666667,149,149,0,1,0,30
"SHT08htT95Ac/wE+/uLxHBtQqqSnANSm25f5Bk0lbrQ=",30,4.96666666666667,149,149,0,1,0,30
"sHtv8zRn29AA/KbevhcjpC0MBLhuhM7LM0EP+UGfBRE=",30,4.96666666666667,149,149,0,1,0,31
"sIAIYfky90FhfAjTTblDXJiCIuzYxyTuvSFnDmP5IkA=",30,4.96666666666667,149,149,0,0,0,30
"siHSuqvKRnOkQC0QeMATnYXO0Cp7wzc+QtVMouWDERc=",30,6,180,180,0,1,0,33
"SIHVPLJiKMl+L1PLo0wFbSoOounHG00VpxYFeIBQTps=",30,3.3,99,99,0,1,0,32
"sJ/Lps2BwucVwrqASwz4Fl8NWV5Rv6pMdv4poe+b1rQ=",30,4.96666666666667,149,149,0,0,0,90
"sJaqNMIT6KrmGBe42fyNsfxkwlEQJPRZstTkatRxHnU=",30,3.3,99,99,0,1,0,31
"SjDceyFOz3NDQYL1ahHCUOPvGrg19Xf799IGzPpwtq0=",30,3.3,99,99,0,1,0,31
"SJecpxrb+YR7s+hIRtHgs3+/69sm5EjDBQK7wvWysMs=",30,4.96666666666667,149,149,0,2,0,36.5
"sjh8NBf6mG8m5of4+01VESkmnsCEYTY7k8BJVS95hLQ=",30,4.96666666666667,149,149,0,1,0,43
"SjHlyn9pz0VD2Dm++DrzljXGFWjHG5rKRUTgzPAwS3I=",30,4.96666666666667,149,149,0,2,0,45.5
"sjlWTgJfmPr1RwPWV/r0qmiVyrmV/ZWANomvJTkGjHc=",30,3.3,99,99,0,1,0,31
"SjT7ciFnBawEI9JEVyj+qhK4Hqfe7rbs/kV8zx91qQM=",30,6,180,180,0,0,0,32
"sJx428Z6igFm5Imj5QdCBp8aGaC8+N5o/eVMZ762LmU=",30,6,180,180,0,1,0,30
"SKbY1UqnWkZ1NvQGWZuQKjDvRmQYMbal6LccLfI4zRM=",30,6,180,180,0,0,0,30
"SKGxT+8/SnoH6f0fsbA6nuiYtP2K2KlGvctWUllTW0Y=",30,4.96666666666667,149,149,0,1,0,31
"sKHR6iXX0ZGKaPeryycB7rnAuiZhLK57Ugx6ctLZPJI=",30,3.33333333333333,100,100,0,1,0,31
"sKshxup6jehqJ2tE0R3GsdAU3S5jmNz7MugtUOTOdWE=",30,3.3,99,99,0,1,0,31
"SKtqAhgdQCsG/VeTbAXVzvo1KKCCeq1ZqTegeK4s5WI=",30,3.3,99,99,0,1,0,31
"SKzSHJ88cg+NQOHsCD/5m14ilPf8mcRMRU6rbYBHfgw=",30,4.96666666666667,149,149,0,0,0,30
"slghbUCigD0dsnsq0XclFTueI9EVBebG4aHqtPx3YG0=",30,4.96666666666667,149,149,0,1,0,32
"sLnzK2bjrrPioSTJnmkrs2h6am9fg3TkZpAdGfQG8cU=",30,4.96666666666667,149,149,0,2,0,36.5
"sLoUf7uUOLo0BJj3W3KoAnJMiK6Hyioy2CZUajGl3dM=",30,3.3,99,99,0,1,0,30
"SLq4PTGpw/8NXadPz0HvkiPDxwtct3gnDQtKpjSbYHQ=",30,4.96666666666667,149,149,0,1,0,30
"SMOMKn/HbF+rx4wktuA6YfymFdi2NpU/sPlDVqQ9nvA=",30,3.3,99,99,0,1,0,31
"SmP9AukK/VnF1Bg5lHo0BfvKMFNmT6ukfopGoArTMvI=",30,4.96666666666667,149,149,0,1,0,30
"SmufqA0e98hKpx5f+Uk1tDuk+Hg/mVf9AiRpjUGc8CM=",30,3.3,99,99,0,1,0,30
"smw1iCwaMWIPDTuymd6Q3Ww0xe17vKEjdwKjjjTIWW0=",30,4.96666666666667,149,149,0,2,0,60.5
"sN7zQoWpPNHbzNDqJR5J79FixKVwfYf0tjn1cAAobhY=",30,4.96666666666667,149,149,0,2,0,45.5
"snm8cuSAmk0GGvHGWhQq5/DW6OtEomNmE4n8SK2OLgQ=",30,4.96666666666667,149,149,0,0,0,30
"sNOHmZJ8uxu49SoArRJ0fku2+5cw+YAGJ8xD1+qe918=",30,3.3,99,99,0,1,0,30
"SNpGEOIo+1G8+BnC5IuA248OABCzfxo1VAOvy4brKX0=",30,3.3,99,99,0,1,0,30
"sNZQSpbBl2rd5G+/z2JxtLSxzHNGSoD0FUbhl0dOLUA=",30,4.96666666666667,149,149,0,1,0,32
"SO1ixcZ82/g4AVAqsLXeSzQ4ZSVzwpcuGMNjxmckg6o=",30,4.96666666666667,149,149,0,1,1,4
"SOHLMDidSRQSPA48MFkteCj5oKK/2q8mVMTcwaYWkwU=",30,3.3,99,99,0,1,0,31
"sOijhGoPPS0zmKanndi34N4WHa6cCgqQo6LLPtW+b60=",30,4.96666666666667,149,149,0,2,0,58.5
"SOKfRxVh3Vrb/66bt8V5kIonuDAb/55oysEeKGTCvBI=",30,3.3,99,99,0,1,0,31
"soZ9KkJnHXKe+HC7hvpz1qMccqkuH0CYJhzUSw5+m7A=",30,3.3,99,99,0,1,0,31
"SPAkLCAaYMAHIqCXRQLJacNzJNCIU4gFRRpFP9UPqik=",30,3.3,99,99,0,1,0,31
"sPgM3pcuGDZ5i6E+artau0IP+xwI7Q95twptSnVc7Fo=",30,3.3,99,99,0,1,0,31
"SpgX8FpOWETHotN/WP/PjyyuO8t5nAsRARlIkpFgNck=",30,3.3,99,99,0,1,0,31
"spjI+WYTGIGPIZKzJmfe7PWG3nuJbFJ1DnyxQw2tMmU=",30,4.96666666666667,149,149,0,1,0,31
"SPYJMtkIyv9tp1CO70KE+u6IDPdQCdH6abbIKN4LkA0=",195,4.58461538461538,894,894,0,0,0,197
"sqb8jk3TuR3pCWDajVrixZSiu5or7biNVIqWZdkNydo=",30,4.96666666666667,149,149,0,1,0,31
"sQqqoEU1aw50CLyBGCU4fdp/Pir/snWI0NNI5jOjTzY=",30,4.96666666666667,149,149,0,0,0,30
"sR/bNxyzsHVRJKsJKS1O8Qax7X+9ddzIXRk5DzP2M7o=",30,3.97777777777778,119.333333333333,119.333333333333,0,3,1,20.3333333333333
"SRdVSd8GShJPcTvDnXeaecXGMKLV6Es7QJemVPW0aQM=",30,6,180,180,0,1,0,30
"SRi9v7VJ38bc2PLLsoK2OaAnQCaGYVZoi4N6kNxW8t0=",30,6,180,180,0,1,1,0
"srsgbA1uAK/g1v33lX6n5NbYb6AhJAs93LNeb2G4+uQ=",30,4.63333333333333,139,139,0,6,0,482.666666666667
"ss1/pVK4ok2NlFkKT9qIaRg6MuvkLeNzbMfCgtLYlBs=",30,4.3,129,129,0,1,0,31
"SsG45pu62ddq2i6PdEgnfSpKTCZ2Ll9LrKPhYoF2L4k=",30,4.96666666666667,149,149,0,2,0,46.5
"SSMZ8LYQhz3CV8x+K5nXDWihIAZS2UJYe39MpDERLZs=",30,4.96666666666667,149,149,0,0,0,30
"sSncjn+c64TSdC+3fUZ/pijRbqn+8B+5HaeIh6DMUPI=",30,3.3,99,99,0,1,0,30
"sSU2v/8mRDtJ2Ew3gFCGmiG+nyQ1ym06fgCPxveNRkw=",30,4.96666666666667,149,149,0,1,0,31
"sSVrDvrNlKYGew9JojLb/4E0N+BHvVEcGZe7hRUnc0A=",30,4.3,129,129,0,1,0,31
"STg8almIQl03XwPRkkYr4xl3Q9O0VvL36HEX99N7HUs=",30,4.96666666666667,149,149,0,1,0,33
"StvsEvyHXbyRW99o9ePu3lUK9hmk392pIaGi4/QZ8/M=",30,6,180,180,0,1,0,31
"stYwSpL5Zci8Nmk9s2mx4z/MQgVPO4FEoiJUHhBcBMM=",30,4.96666666666667,149,149,0,1,0,32
"sURcmwJSM7t7Oc7Ej5jZzcjZRBkZ+Z6jszW6u9gjeqM=",30,4.96666666666667,149,149,0,1,0,30
"SuXx9FTyk0Vduq1/nwWrfotyWjjRjdVW4rStQL7EywU=",30,4.96666666666667,149,149,0,1,0,34
"sV/yHw2yvsqgFg1tSw+RgF+dcTzmbjx7ENztEN3j7qI=",30,4.96666666666667,149,149,0,2,0,42.5
"SvDH+/sQxrf6Jf/gRM6b+Y1QGHGAtqtfuwo2kLu90b8=",30,3.3,99,99,0,1,0,30
"sVepVPKJmXAed09uDWxI+9RH+UEBXSHB/x+aXERFyT8=",30,4.96666666666667,149,149,0,0,0,30
"sVitzk387pZZ/biG6SCYL2Ni8cEEneeh4PnPNMJQ+Iw=",30,3.3,99,99,0,1,0,31
"SvXiTnv79WwWTo7F/LSWT7jgGqY+9ljM5qv1yKfXdpI=",30,4.96666666666667,149,149,0,1,0,32
"SW8o/JyIbyEdiA1Dt+07utagg83UnCo9nW/L5SpI714=",30,4.96666666666667,149,149,0,1,0,36
"sx4G/KPBLooGUeLTVmiyXODNLhEKwGGoWa4+A0g02bY=",30,4.96666666666667,149,149,0,1,0,30
"sxAD5bqBhIiS+UCunHR6DWjZbu9Te1YX4uXPa5PmjOQ=",30,4.96666666666667,149,149,0,0,0,32
"SXAOGCJxK6GWVKNGQoVf20arNwDwWqaJRuvB6x9XQUM=",30,4.96666666666667,149,149,0,2,0,32.5
"sxK+09D6N/+VzY4jbxI3tRjmsa1haO6gYw2wE1Qk1s0=",30,3.3,99,99,0,1,0,31
"sxRNs5gX5LumtDvHVEfNk+gWfajEGWbrdW2/yNx1+gk=",30,6,180,180,0,0,0,30
"sxtjkEhmqIjHFVYuubTU7jmn3Yy/qtuu1bJbtqaapi4=",30,3.3,99,99,0,1,0,31
"SxtoJtrlCUnQ5YEgQe02+y96UL5+K/birykM7pLH+pw=",30,6,180,180,0,0,0,30
"sY8Fz6fGL5TlAgJNSi9OZ0KnvFwCgiJY03o6QFDnidc=",30,3.3,99,99,0,1,0,30
"sYNcx/+pdjbtQBooAk2ID6HA14eyuZ6Wn0/YMZ9qW84=",30,4.96666666666667,149,149,0,0,0,30
"sySYjVzSFaKxjmpahS2RP86p3dt/wOQ699Tbp5yYrZ0=",30,3.3,99,99,0,1,0,31
"syUAregD9sMxMvAIoEeCbptSo60dFP2D+pgUDyeRjMM=",30,3.3,99,99,0,1,0,32
"SyuB1oR9Nmg4KUrAGyvMlYtSMKpimiJSfrY/OqjA2Po=",30,4.96666666666667,149,149,0,1,0,31
"SyUywisobzD6l29R4HywgQqT4yIb/8OJUM63vcBE/UQ=",30,4.3,129,129,0,1,0,32
"sZEMhkzxKzpQ2nIunxBQfJ85+6+pcoQtNMW36jZkQY0=",30,4.96666666666667,149,149,0,0,0,30
"SzxcI4GqhMUrBdDoXmxJzPrgc3utaqy4tZmZFvpYK2I=",30,4.96666666666667,149,149,0,1,0,31
"T/xI56EwVQljtskPCgvDdSL8nJlfHPnsgNFvDBsdt3E=",30,3.3,99,99,0,1,0,31
"t0Lnr+GTtSyaJgMTEdOF/PCV5djPy4UNQ41ZhuX64G4=",30,3.3,99,99,0,1,0,30
"t1ZMqtToSqnntjzmZryz54nZRxM/1JSzS27jxYvIUe0=",30,4.96666666666667,149,149,0,1,0,31
"t2jR5M2JlOz75HKuwg3V2Lw37fn4cQUPwxAS6DwB3bI=",30,6,180,180,0,1,0,30
"T2u8oi6LMnxYpWR1jJ5sAqAtvQ84ndxvJoa/4/zCtn4=",30,4.96666666666667,149,149,0,2,0,36.5
"t2udhKavhnUpnGVEql04KAWdKQ5z3HG2uDuCdmf0GOM=",30,4.96666666666667,149,149,0,2,0,55.5
"T3mwDvJs7yS8hLjo+EVYDn46wYabKxJfz1H+/aKYXZw=",30,4.96666666666667,149,149,0,1,0,49
"t4GaGA8bx/TRyr/zmDae/GPmaH009rntU1h6fAVaNtc=",30,4.96666666666667,149,149,0,1,0,32
"t4QabRtEf4uYaEgFyrVdzbWaRdHVHIb2ALJ/kzoAdK0=",30,3.3,99,99,0,1,0,31
"T4XaYvuBR6EVuwgsfq8xPeVtMkad6GCnyHW3ScxfAdc=",30,3.3,99,99,0,1,0,31
"T5Csu0YlFF9GxC5z0K8QnMVbJgy9JjdwOJO7KUviQtY=",30,6,180,180,0,1,1,0
"T5vlLQeaKJfNBaCw/ChK1aRLtbU48yciJRDXfHzyTlU=",30,6,180,180,0,1,0,30
"T6tlD657xGDOQTcOBh67ZP0zf3Nm0w0mA/ylhsprAv0=",30,4.96666666666667,149,149,0,0,0,30
"t78wLd9kXF/d3kSPpOa6eY4Zh2QwE0rD/ACFTXzT0Bg=",30,3.33333333333333,100,100,0,1,0,31
"t7GSQV16dhiiXy+pVUQ4A46/vintV1GSStqg6QzB/D4=",30,4.96666666666667,149,149,0,2,0,55.5
"T8D0qC9scjA44yaEfFwNcOr+nW7qw/IxuhMFKyI9+NI=",30,3.3,99,99,0,1,0,31
"T8tOI8kkO9+ySf68UlFj974v96cr5A6NdECVhWAZLGY=",30,4.96666666666667,149,149,0,1,0,33
"T9vfWdI8ewBeamcYPBlITkDbF2K+fboalDgLX8w3EJ4=",30,6,180,180,0,0,0,32
"TAGB+c1k/gttdig8a8ccMQrdEEogVc0VoBkqFJgY1sU=",30,3.3,99,99,0,1,0,31
"taszHA4f3QBZO5Yzw8Nvo6eRxD6g7GLoFZ5tczLOpp8=",30,4.96666666666667,149,149,0,1,0,30
"tAW0xkV/fNCICaH2Xiis6r9eqIbtT7w5AvptNhNR0jQ=",30,3.3,99,99,0,1,0,31
"tb+e1JQK7tdvfBgXzcLhrdTxs3c5h523eaDKL+XuiZM=",30,4.96666666666667,149,149,0,2,1,15.5
"TB4VM+/Nk3cP/Z4Ry9Nd2Gv2uedo+APdvzmOD9nOYNg=",30,3.3,99,99,0,1,0,31
"Tb93e1l7qI69QXJUPr0nX0f6J1fvglWLcUrIB+fuY0c=",30,4.96666666666667,149,149,0,2,0,59.5
"tbbiVG6pTfQE2k8rrVCeIyINJJuO9ULpETqOjNG7Vp0=",30,4.96666666666667,149,149,0,1,0,31
"TBdqIyNRbic4yIbyJHRy1PWfApFRQeZl0eIaP9rD9dY=",30,3.33333333333333,100,100,0,1,0,31
"tBE73Eo9vegXe7JHGAQU3FfC48iwaVuKeY3jNc72cf8=",30,3.3,99,99,0,1,0,31
"Tbp/Mu9mtjRkKP0RqVJhhv4d0nhOeBAUGiMspxkXVGc=",30,4.96666666666667,149,149,0,1,0,30
"TbslnBdDud48O7ajshP+PNNMjaEtZ07IFAn7HP1Aeo0=",30,4.96666666666667,149,149,0,0,0,35.5
"tbtMKISKIKfcby/wufre9tGN7ryszqFioRmrKnct74I=",30,3.3,99,99,0,1,0,31
"tCnY/W30dv/T5xdRfyp01VFG0pM+nntJD096wPesG3U=",30,4.96666666666667,149,149,0,0,0,30
"tcsm1YIFIfJETtxQa8doWWpVoPJK1jKd6EdxuGJdKGg=",30,4.96666666666667,149,149,0,0,0,30
"TD0jMQ7gAbm7QEseZA559xZ0aQdFMCJVbOlToeeab8U=",30,4.96666666666667,149,149,0,2,0,50.5
"TdPz8/3QJmkwVfZqvIIYNqKL1Eid93aAomPaxCjZFz0=",30,6,180,180,0,2,0,58.5
"Te1pYP/+3o6zOLvehf2r1AxDYAMaqnPIvWH0RVTonx8=",30,4.96666666666667,149,149,0,1,0,30
"teNPw9+wQX5darL4qA10l9vet8n6NBg3VrrEAEDVo2c=",30,6,180,180,0,1,0,31
"tEQ8Qb2l/yy7RlnkfYbAvCbFcFMRQ3uCRHF93HmcQsc=",30,4.96666666666667,149,149,0,1,0,31
"TEQjKPWJW1FmWB3YsB7tBCh24b3/SsYqQpIcGQuoppY=",30,4.96666666666667,149,149,0,2,0,37.5
"TEUec/152IHvdVOM/ehIOwu40YJHb85K9QORyhAY2Rc=",30,4.96666666666667,149,149,0,1,0,34
"teZT3J42VXRNtXOlcT3L2PqidywmUjEG4LXNpbKeWtM=",30,6,180,180,0,1,0,33
"tFAHwK896oVHUBnwxa89ST2zxEByrLdx3EKcdvrgpkY=",30,4.96666666666667,149,149,0,5,0,447.6
"tfFdWptiJmqQiKdAI2pbzW91jV9bFRVnFiB41qCN6a4=",30,3.3,99,99,0,1,0,32
"tFNk803REf9yj9YNNp3vjKejjzB8IKka9agJSOW41TE=",30,3.3,99,99,0,1,0,31
"TFobVoB/pnXsTmBqzdfNSFTBM7UH4wQeqftB/6WwkkI=",30,4.96666666666667,149,149,0,1,0,30
"tG8nKFy53Ts2NInLvEJcU1C2HgQd5di99/Keg/6/GuY=",30,4.96666666666667,149,149,0,1,0,30
"tg8t3MOX02sT5nE1DGwPfhq0lerAY0Q7iA8eelWoVx4=",30,3.3,99,99,0,1,0,32
"tGpjGxLlVNna5tiH7DQvxfHdkG7Odc0l2kbA0oVD3IM=",30,6,180,180,0,1,0,31
"TGuAPTyxBPgll0MlSxkGUU+lNLebM5iDoI/QxwYCBH4=",30,4.96666666666667,149,149,0,1,0,30
"ThbOohdCFe/9VsnQaJwat/V3SZ4NdCkyLB2NGzmSGO4=",30,3.3,99,99,0,1,0,30
"theT1QBu7KwVlG5SKab/day1nVazQV+O0AZjIpSMSeE=",30,4.96666666666667,149,149,0,0,0,70
"tHFzh2xH3uJTz75ZgscyfNvHzYFBKOMbhrLDOP53JaY=",30,3.31666666666667,99.5,99.5,0,2,1,15
"Thm2pPmc9EaMEwfnf3tcDLITmv2WSmwMklQwlu2IWJg=",30,6,180,180,0,1,0,30
"tii+HE15RTLEi0ntQ0ic64zQzticSIkFi48W9Q6BFs4=",30,4.96666666666667,149,149,0,1,0,30
"TiiiSAy5OC3ra/WfTirfpWh5sz5y4sM2smlYqFfVwcQ=",30,4.96666666666667,149,149,0,1,0,30
"Tin8eXDhgzTJ5XCa6SrQB9DTJUo4u8IpV4DvgtmkNBU=",30,4.96666666666667,149,149,0,2,0,40.5
"tiuX+RAaRY0IaXht936y9U4e1ZfGJlZikKoFeCnyUiE=",30,3.31111111111111,99.3333333333333,99.3333333333333,0,3,1,21
"TixZiO7V9BXvWNKsamKltR/nOxVNr69NpkSC+UshF7w=",30,4.3,129,129,0,11,0,644.272727272727
"tj3zgj2UaYVWgkXfg7rUO1aw/GluN4LI+m9fr/XFf2k=",30,4.96666666666667,149,149,0,1,0,31
"Tj8PDN7Yvchc2/J4SxcUeb0hWK7Re5ZGmEqsFj4QqJs=",30,3.3,99,99,0,1,0,31
"tJdNPwigPOcdtzUgvWOce+8btwrcNlZ+I49/X0k73g8=",30,4.96666666666667,149,149,0,1,0,33
"TJN5JIN04F844XgZxxVoNEKdcXqXURPQjvnqwQ7XRok=",30,4.96666666666667,149,149,0,2,0,42.5
"tJp1vQL3RDxIE96cp3gmVjlYPrX/pnjbucCZzioOEjY=",30,3.3,99,99,0,1,0,31
"tjUQMO1tbLMy/7FWtPePEdFPUSg8yPeI85gQIZurc+c=",30,3.3,99,99,0,1,0,31
"tKqofhJgv3MvB7eWwobee55CFGv0IDSe4To7Zs8iEqY=",30,6,180,180,0,1,0,30
"TKr+5IXb4pnQ3mepAl3ET9e6tyq7qJrFigz3VKZzDNY=",30,3.3,99,99,0,2,0,228
"TLD+yIj5wXlcGSHnxccZlJyWkzAJHwO6KNCYcAIWi40=",30,5,150,150,0,0,0,30
"tLee8Jg2Rltsb1iWHbBD3nrtiazk4rAAHiNnT9+xToM=",30,3.3,99,99,0,1,0,49
"tLGXgqbezha2MWYwY5/8sqhNcUQgAC/6JULrCBS0h2Q=",30,4.96666666666667,149,149,0,1,0,31
"Tm+sMW9mfJ6/QH7PGC0/jmOQcWp5qrVAgXwyP3owxRQ=",30,3.3,99,99,0,1,0,31
"tmHrXtVDFQmowLNr9SU1FJpnokGT1ubMW8p1TDrWQhk=",30,6,180,180,0,2,0,53.5
"tmIWti89KNuhs3NSSmGl8eRykZvlR0bs/9pFCuyDGoM=",30,4.96666666666667,149,149,0,1,0,31
"TmSme8TeAuUpVsmXgco7PwdTXsEYJFrSUWv/M0G++24=",30,4.96666666666667,149,149,0,1,0,30
"tMVNtsAPqy4bYGTaZP+ueulHf3HXiUcGEUgFV1x4kz8=",30,3.3,99,99,0,1,0,30
"Tmx3SFH+HFSa72aXecbVdihbzbY7PplkFDFhlMZorBk=",30,3.3,99,99,0,1,0,32
"tMxsHakTr4dIjkQbSOq8jcGOWOo6Emr70GrOVipyoXo=",30,4.96666666666667,149,149,0,1,0,30
"tn7LY7273S6kl7DFAizRcmIDyVfT+gah26MqzfZ+Lts=",30,4.96666666666667,149,149,0,2,0,34.5
"tNakxeC3bVbaXXJRsRFhSJwxKlUEuQVZHGOJmBZodss=",30,4.96666666666667,149,149,0,0,0,30
"TnhX1CS5+Ekwx6DhB/wPDcVdjAM4pBUYFNS/Caf6PtI=",30,3.3,99,99,0,1,0,31
"tnWuHU41VYZWn0Neo9H7nBXyx9InvGJGC7hGTzpTUQQ=",30,3.3,99,99,0,1,0,31
"tNwVvq+oOcLgNC8N/d4K/eOahxjmFy6t06CmN3Dwp30=",30,4.3,129,129,0,1,0,31
"topgD5+mMNS2gCzfa+3UbrmGzShmEz+yND+b52RUbSU=",30,6,180,180,0,1,0,30
"ToXSixhVCMBO9oStEj8Wia2PhxCpWsdr8H5kTXooUy4=",30,4.96666666666667,149,149,0,1,0,31
"tP5nqnBQS5o/b+cbn3xykfRwGXI/Ls0cZ/MqG0UFjxY=",30,3.3,99,99,0,1,0,31
"TP9PigKc4ZK0xqbDkh+nUodcktfqUbDgF6OMEtwVPao=",30,3.3,99,99,0,1,0,31
"tPA5AeZnM73jU4PwbW96b5FvgaQTnj/F032iK03olGw=",30,3.31111111111111,99.3333333333333,99.3333333333333,0,3,1,20.3333333333333
"tpFmwusvq3EPJBjVT9eY2pw2UGao9UuXXlecxv5DZAc=",30,4.96666666666667,149,149,0,1,0,31
"tpgS0pqxk51m9AMPOVqUfjmrJVJUhBiPTb2Gqr7Vb1Y=",30,6,180,180,0,0,0,30
"TPWduPSkOZIYxWdj0B2zuACldOJU3CLlTgxuPU/GmAM=",30,4.96666666666667,149,149,0,1,0,31
"TQ/Ph0rWEINcWkZ5wsqfwsIh/qOM650bRm89VDxHMDo=",30,4.96666666666667,149,149,0,1,0,31
"Tq1IqpjbzGw1UBZ9Rn/aqr0GY7J2dR6dCQJTbGPyKhM=",30,3.3,99,99,0,1,0,30
"TQcK5vUHMDJoz7GDA5vJnZvqRMTk2hbcnE45aMvnUYY=",30,4.96666666666667,149,149,0,1,0,30
"tqdG05Amw9kElkYxUJSzEWwgoWV7wA2fISEpXyvUPYI=",30,4.96666666666667,149,149,0,2,0,56.5
"TQfKL4wdy6o9ENYMeD8uaw3tFi5hcyCXetct0osUXP4=",30,4.3,129,129,0,5,0,152.2
"TRdffgT5rexh8Y7kl+vQazyxGpInT+zWrxCR6jODwyU=",30,3.3,99,99,0,1,0,30
"tRdjhy9MwqfIAgYGwvQqrwfCSLCdFxbd+qjD3V5twUU=",30,4.96666666666667,149,149,0,1,0,30
"trOR7K+rY5hffsK/1MZEgQlY229Dtd40ECh8zvM0we4=",30,4.96666666666667,149,149,0,1,0,31
"tRoRNHzoIUl+a8vhwkm/L8C9OR+7ThBRnVCu74MH2Is=",30,3,180,90,90,2,0,17.5
"tRRzeGWlvkbhyyO16qRr5OpT2E/BVTyb4FTToLX+SXU=",30,6,180,180,0,0,0,30
"trV+95QXRT3CUMLHovQZLU9+0ER+gV2FPhqptce0HeM=",30,3.3,99,99,0,1,0,31
"tRWzvaEPwlNfRPHE6fymMsQ43S47dATAApcxPzUwiN4=",30,3.3,99,99,0,1,0,31
"tsOnzkRVwAiv/wjfliC8fKTACRvc4k8ZGuetaooR96Q=",30,6,180,180,0,1,0,30
"Tsq1pzKccvokZyX3IIFvuQJOIPzcrIODst4U0LrK0zA=",30,4.96666666666667,149,149,0,1,0,30
"tsQmP0CozO6lQdFwuLGOoGok2UC66gZEE5zqgvsqmV8=",30,4.96666666666667,149,149,0,1,0,30
"tSrYYvK57e3Y0W8eYzAEj/ITV7n5WNaod8uqcVqWydc=",30,4.96666666666667,149,149,0,2,0,58.5
"tsVL4rCjLS45ZxhA+AqswkBwCmI3vtpsWnRvu6A6K7w=",30,3.3,99,99,0,1,0,31
"tSWJmGNI22swiyYcUHoKnB/nu94hY1COvr6y9/y9a7k=",30,6,180,180,0,1,0,32
"TSx1/szaI79oJ9Gk8VCjxvHsThcR5xRrmap2ryR+D6k=",30,3.3,99,99,0,1,0,31
"Tt/tXUXc+4/hdgZ32jViD8bPer+7gie3qaq0n2H95QU=",30,4.96666666666667,149,149,0,1,0,30
"TT4LLw6co9zoAs/iD0aR/GMFWPUjNZLyiz+DjMDyI90=",30,3.3,99,99,0,1,0,31
"TteEWnqMrbwgo8ieK0sTcJP/32TFfP2kJtJ/d/k1Uvg=",30,3.3,99,99,0,1,0,31
"tTJks3MZCE8gWDk1FXuEzdxir8c9ZU+yllV5gMlvugw=",30,4.96666666666667,149,149,0,1,0,30
"ttqyO+j5SsTMBT5UD3pMq3mHMLMs3BxJoAoOQd248B8=",30,4.96666666666667,149,149,0,4,0,404.75
"Ttrh8anqVwVf68u4is4B8NHOUL1HuIaMiYKcJzJpJtM=",30,3.33333333333333,100,100,0,1,0,33
"TtZL7shYH4OF2m27WzBeUrgRK8LKQb2ROU4szix354U=",30,4.96666666666667,149,149,0,1,0,30
"tuI3oal76z6UdpjakXpLMlJAfg0EXtqjP+3HTP32vo8=",30,4.96666666666667,149,149,0,1,0,36
"TUnvKrg+ey9UtBzdUzfTf9lBFzo1b9t9NMtTaMw5rh0=",30,4.96666666666667,149,149,0,1,0,30
"TV0kUgb2KeHDmri8RzzixecEXlfYEzAwEm3xMOY3CXA=",30,3.3,99,99,0,1,0,31
